Id,District_Name,Neighborhood_Name,Street,Weekday,Month,Day,Hour,Part_of_the_day,Mild_injuries,Serious_injuries,Victims,Vehicles_involved,Longitude,Latitude,year,Date
2017S002221    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Aribau                                    ,Monday,3,20,9,Morning,1,0,1,2,2.159597,41.38819,2017,2017-03-20
2017S000292    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Villarroel                                ,Thursday,1,12,14,Afternoon,1,0,1,2,2.156205,41.385633,2017,2017-01-12
2017S003287    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / París                                  ,Monday,4,10,15,Afternoon,1,0,1,2,2.151684,41.392459,2017,2017-04-10
2017S003459    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Rosselló                                 ,Tuesday,4,18,12,Morning,1,0,1,4,2.15509,41.391601,2017,2017-04-18
2017S006316    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Consell de Cent                          ,Wednesday,7,19,14,Afternoon,1,0,1,2,2.160726,41.387335,2017,2017-07-19
2017S007818    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Diputació                                ,Thursday,9,21,13,Morning,1,0,1,2,2.164116,41.388186,2017,2017-09-21
2017S002177    ,Eixample,l'Antiga Esquerra de l'Eixample,VALÈNCIA                                          ,Saturday,3,18,1,Night,0,0,0,3,2.158118,41.388644,2017,2017-03-18
2017S008257    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Consell de Cent                        ,Friday,10,6,14,Afternoon,1,0,1,2,2.159591,41.386483,2017,2017-10-06
2017S008478    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Muntaner                               ,Sunday,10,15,7,Morning,0,1,1,2,2.156207,41.389042,2017,2017-10-15
2017S004170    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Provença                                 ,Wednesday,5,10,21,Afternoon,1,0,1,3,2.156225,41.390736,2017,2017-05-10
2017S004665    ,Eixample,l'Antiga Esquerra de l'Eixample,València                                          ,Friday,5,26,18,Afternoon,1,0,1,2,2.15534,41.386833,2017,2017-05-26
2017S002065    ,Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU                                            ,Tuesday,3,14,19,Afternoon,1,0,1,1,2.154828,41.391935,2017,2017-03-14
2017S002322    ,Eixample,l'Antiga Esquerra de l'Eixample,GV CORTS CATALANES / Entença                      ,Thursday,3,23,8,Morning,1,0,1,2,2.152903,41.377876,2017,2017-03-23
2017S007232    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados                         ,Tuesday,8,29,17,Afternoon,1,0,1,2,2.158472,41.39074,2017,2017-08-29
2017S004949    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Tuesday,6,6,14,Afternoon,1,0,1,2,2.151228,41.376939,2017,2017-06-06
2017S003671    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Vilamarí                        ,Tuesday,4,25,9,Morning,1,0,1,2,2.15178,41.377044,2017,2017-04-25
2017S004536    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Entença                         ,Monday,5,22,19,Afternoon,1,0,1,2,2.152903,41.377876,2017,2017-05-22
2017S009334    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona                                         ,Friday,11,10,19,Afternoon,1,0,1,2,2.14886,41.375965,2017,2017-11-10
2017S003181    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona / Espanya                               ,Thursday,4,6,9,Morning,1,0,1,2,2.149185,41.375505,2017,2017-04-06
2017S003069    ,Eixample,la Dreta de l'Eixample,Diagonal / Roger de Flor                          ,Monday,4,3,15,Afternoon,1,0,1,2,2.17165,41.399561,2017,2017-04-03
2017S005046    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Friday,6,9,9,Morning,1,0,1,2,2.170505,41.399523,2017,2017-06-09
2017S006630    ,Eixample,la Dreta de l'Eixample,Mallorca                                          ,Sunday,7,30,18,Afternoon,2,2,4,4,2.170493,41.399948,2017,2017-07-30
2017S005114    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Sunday,6,11,17,Afternoon,1,0,1,2,2.169928,41.399132,2017,2017-06-11
2017S004317    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Monday,5,15,16,Afternoon,1,0,1,2,2.169744,41.398839,2017,2017-05-15
2017S003424    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Saturday,4,15,18,Afternoon,1,0,1,2,2.169936,41.399124,2017,2017-04-15
2017S005896    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Thursday,7,6,17,Afternoon,1,0,1,2,2.169928,41.399132,2017,2017-07-06
2017S000888    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Roger de Flor                       ,Thursday,2,2,6,Morning,0,1,1,2,2.17165,41.399561,2017,2017-02-02
2017S008241    ,Eixample,la Dreta de l'Eixample,Mallorca / Diagonal                               ,Friday,10,6,0,Night,2,0,2,2,2.170126,41.399676,2017,2017-10-06
2017S001387    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Roger de Flor                             ,Sunday,2,19,13,Morning,1,0,1,2,2.173183,41.398395,2017,2017-02-19
2017S008380    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Wednesday,10,11,8,Morning,3,0,3,2,2.151341,41.39258,2017,2017-10-11
2017S008896    ,Eixample,la Dreta de l'Eixample,València / Sant Joan                              ,Friday,10,27,11,Morning,1,0,1,2,2.170897,41.398395,2017,2017-10-27
2017S002059    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / Mallorca                               ,Tuesday,3,14,14,Afternoon,2,0,2,1,2.156207,41.389042,2017,2017-03-14
2017S000537    ,Eixample,l'Antiga Esquerra de l'Eixample,LONDRES                                           ,Friday,1,20,13,Morning,1,0,1,2,2.14999,41.392755,2017,2017-01-20
2017S006462    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Monday,7,24,21,Afternoon,1,0,1,1,2.169936,41.399124,2017,2017-07-24
2017S007159    ,Eixample,la Dreta de l'Eixample,Diagonal / Bailèn                                 ,Thursday,8,24,15,Afternoon,2,0,2,2,2.168217,41.398713,2017,2017-08-24
2017S000889    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Nàpols                              ,Thursday,2,2,8,Morning,2,0,2,1,2.17317,41.400095,2017,2017-02-02
2017S007848    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Provença                               ,Friday,9,22,12,Morning,0,1,1,1,2.155093,41.389883,2017,2017-09-22
2017S007080    ,Eixample,la Dreta de l'Eixample,Sant Joan / Provença                              ,Saturday,8,19,13,Morning,1,0,1,2,2.168634,41.400116,2017,2017-08-19
2017S007285    ,Eixample,la Dreta de l'Eixample,Sant Joan / Provença                              ,Thursday,8,31,11,Morning,1,0,1,2,2.168634,41.400116,2017,2017-08-31
2017S000928    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,Friday,2,3,13,Morning,1,0,1,2,2.167625,41.39831,2017,2017-02-03
2017S003014    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Casanova                                  ,Saturday,4,1,15,Afternoon,1,0,1,2,2.150552,41.391607,2017,2017-04-01
2017S003858    ,Eixample,la Dreta de l'Eixample,Sant Joan / Rosselló                              ,Monday,5,1,19,Afternoon,2,0,2,2,2.167502,41.400966,2017,2017-05-01
2017S000743    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / Londres                                ,Saturday,1,28,10,Morning,1,0,1,3,2.149086,41.392584,2017,2017-01-28
2017S001321    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Bailèn                              ,Friday,2,17,10,Morning,1,0,1,2,2.168217,41.398713,2017,2017-02-17
2017S002128    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER                                          ,Thursday,3,16,19,Afternoon,1,0,1,2,2.153433,41.391003,2017,2017-03-16
2017S003355    ,Eixample,l'Antiga Esquerra de l'Eixample,París                                             ,Thursday,4,13,0,Night,1,0,1,2,2.148636,41.390312,2017,2017-04-13
2017S001282    ,Eixample,l'Antiga Esquerra de l'Eixample,AV DIAGONAL / Villarroel                          ,Wednesday,2,15,19,Afternoon,1,0,1,1,2.146212,41.393171,2017,2017-02-15
2017S010372    ,Eixample,la Dreta de l'Eixample,València                                          ,Friday,12,15,17,Afternoon,1,0,1,2,2.1679,41.39629,2017,2017-12-15
2017S004280    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel                                        ,Saturday,5,13,22,Night,1,0,1,2,2.14796,41.39199,2017,2017-05-13
2017S005981    ,Eixample,la Dreta de l'Eixample,Roger de Llúria                                   ,Monday,7,10,2,Night,0,0,0,3,2.162221,41.398271,2017,2017-07-10
2017S005181    ,Eixample,la Dreta de l'Eixample,València / Girona                                 ,Tuesday,6,13,16,Afternoon,1,0,1,2,2.168636,41.396713,2017,2017-06-13
2017S004073    ,Eixample,la Dreta de l'Eixample,València / Girona                                 ,Monday,5,8,15,Afternoon,1,0,1,2,2.168636,41.396713,2017,2017-05-08
2017S006982    ,Eixample,la Dreta de l'Eixample,Rosselló / Girona                                 ,Monday,8,14,19,Afternoon,4,0,4,2,2.165243,41.399277,2017,2017-08-14
2017S010480    ,Eixample,l'Antiga Esquerra de l'Eixample,Josep Tarradellas / Sarrià                        ,Tuesday,12,19,1,Night,0,0,0,1,2.143645,41.390505,2017,2017-12-19
2017S010489    ,Eixample,l'Antiga Esquerra de l'Eixample,Sarrià / Josep Tarradellas                        ,Tuesday,12,19,11,Morning,1,0,1,2,2.143645,41.390505,2017,2017-12-19
2017S000723    ,Eixample,l'Antiga Esquerra de l'Eixample,COMTE D'URGELL                                    ,Friday,1,27,15,Afternoon,1,0,1,2,2.150142,41.388695,2017,2017-01-27
2017S001577    ,Eixample,la Dreta de l'Eixample,MALLORCA / Roger de Llúria                        ,Saturday,2,25,22,Night,2,0,2,2,2.165249,41.395857,2017,2017-02-25
2017S009954    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel                                        ,Wednesday,11,29,14,Afternoon,1,0,1,2,2.150011,41.390165,2017,2017-11-29
2017S007156    ,Eixample,la Dreta de l'Eixample,Aragó / Roger de Flor                             ,Thursday,8,24,13,Morning,1,0,1,2,2.173183,41.398395,2017,2017-08-24
2017S008601    ,Eixample,la Dreta de l'Eixample,Aragó / Roger de Flor                             ,Wednesday,10,18,21,Afternoon,1,0,1,2,2.173183,41.398395,2017,2017-10-18
2017S006599    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell                                    ,Saturday,7,29,2,Night,1,0,1,2,2.153209,41.386386,2017,2017-07-29
2017S001877    ,Eixample,l'Antiga Esquerra de l'Eixample,VALÈNCIA                                          ,Tuesday,3,7,17,Afternoon,1,0,1,2,2.15534,41.386833,2017,2017-03-07
2017S005222    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Wednesday,6,14,19,Afternoon,0,1,1,2,2.153947,41.385623,2017,2017-06-14
2017S009493    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / València                         ,Wednesday,11,15,21,Afternoon,1,0,1,2,2.153947,41.385623,2017,2017-11-15
2017S007552    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Tuesday,9,12,11,Morning,1,0,1,2,2.149612,41.393775,2017,2017-09-12
2017S005473    ,Eixample,l'Antiga Esquerra de l'Eixample,Londres                                           ,Thursday,6,22,17,Afternoon,1,0,1,2,2.15022,41.392928,2017,2017-06-22
2017S005419    ,Eixample,la Dreta de l'Eixample,Diagonal / Nàpols                                 ,Tuesday,6,20,18,Afternoon,2,0,2,2,2.17317,41.400095,2017,2017-06-20
2017S009140    ,Eixample,la Dreta de l'Eixample,Roger de Flor / Diagonal                          ,Saturday,11,4,22,Night,1,0,1,1,2.17165,41.399561,2017,2017-11-04
2017S006680    ,Eixample,la Dreta de l'Eixample,Aragó / Sant Joan                                 ,Wednesday,8,2,9,Morning,1,0,1,2,2.172037,41.397542,2017,2017-08-02
2017S004942    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Nàpols                          ,Tuesday,6,6,10,Morning,1,0,1,2,2.175427,41.398385,2017,2017-06-06
2017S003245    ,Eixample,la Dreta de l'Eixample,Aragó / Gràcia                                    ,Saturday,4,8,8,Morning,4,0,4,2,2.164884,41.392165,2017,2017-04-08
2017S008985    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Monday,10,30,17,Afternoon,1,0,1,2,2.16531,41.392694,2017,2017-10-30
2017S006615    ,Eixample,la Dreta de l'Eixample,Aragó / Pau Claris                                ,Sunday,7,30,8,Morning,5,0,5,2,2.166376,41.393276,2017,2017-07-30
2017S001941    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Girona                       ,Thursday,3,9,15,Afternoon,1,0,1,2,2.173277,41.393182,2017,2017-03-09
2017S002236    ,Eixample,la Dreta de l'Eixample,BALMES / Rda Universitat                          ,Monday,3,20,15,Afternoon,1,0,1,1,2.166274,41.38656,2017,2017-03-20
2017S000054    ,Eixample,la Dreta de l'Eixample,GIRONA                                            ,Tuesday,1,3,12,Morning,2,0,2,2,2.172375,41.39402,2017,2017-01-03
2017S005579    ,Eixample,la Dreta de l'Eixample,Bailèn / Corts Catalanes                          ,Monday,6,26,16,Afternoon,2,0,2,2,2.174422,41.394038,2017,2017-06-26
2017S001220    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Girona                       ,Tuesday,2,14,8,Morning,1,0,1,3,2.173277,41.393182,2017,2017-02-14
2017S004162    ,Eixample,la Dreta de l'Eixample,Diputació / Roger de Llúria                       ,Wednesday,5,10,10,Morning,0,0,0,2,2.169753,41.392429,2017,2017-05-10
2017S004691    ,Eixample,la Dreta de l'Eixample,Diputació                                         ,Saturday,5,27,17,Afternoon,2,0,2,2,2.168754,41.391826,2017,2017-05-27
2017S009184    ,Eixample,la Dreta de l'Eixample,Tetuan / Sant Joan                                ,Tuesday,11,7,9,Morning,1,0,1,2,2.176807,41.393927,2017,2017-11-07
2017S008364    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Tuesday,10,10,18,Afternoon,1,0,1,2,2.169773,41.390221,2017,2017-10-10
2017S009157    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Roger de Flor                   ,Sunday,11,5,13,Morning,1,0,1,2,2.176679,41.395745,2017,2017-11-05
2017S006936    ,Eixample,la Dreta de l'Eixample,Aragó / Sant Joan                                 ,Saturday,8,12,14,Afternoon,3,0,3,3,2.172037,41.397542,2017,2017-08-12
2017S008696    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Friday,10,20,16,Afternoon,1,0,1,1,2.174381,41.393681,2017,2017-10-20
2017S004469    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Bailèn                          ,Saturday,5,20,11,Morning,1,0,1,2,2.174422,41.394038,2017,2017-05-20
2017S006433    ,Eixample,la Dreta de l'Eixample,Tetuan                                            ,Sunday,7,23,20,Afternoon,1,0,1,2,2.175728,41.394232,2017,2017-07-23
2017S004246    ,Eixample,la Dreta de l'Eixample,Tetuan / Sant Joan                                ,Friday,5,12,22,Night,1,0,1,2,2.176807,41.393927,2017,2017-05-12
2017S000705    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Bailèn                       ,Friday,1,27,0,Night,1,0,1,2,2.174422,41.394038,2017,2017-01-27
2017S004616    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Bruc                            ,Thursday,5,25,15,Afternoon,1,0,1,3,2.172167,41.392344,2017,2017-05-25
2017S003641    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,Monday,4,24,10,Morning,1,0,1,2,2.173277,41.393182,2017,2017-04-24
2017S009586    ,Eixample,la Dreta de l'Eixample,Roger de Llúria                                   ,Saturday,11,18,13,Morning,2,0,2,2,2.172954,41.390166,2017,2017-11-18
2017S005859    ,Eixample,la Dreta de l'Eixample,Roger de Llúria                                   ,Wednesday,7,5,17,Afternoon,1,0,1,2,2.172797,41.390285,2017,2017-07-05
2017S005709    ,Eixample,la Dreta de l'Eixample,Balmes                                            ,Friday,6,30,17,Afternoon,0,0,0,2,2.16687,41.385967,2017,2017-06-30
2017S002590    ,Eixample,la Dreta de l'Eixample,CONSELL DE CENT                                   ,Friday,3,31,17,Afternoon,1,0,1,2,2.168343,41.39294,2017,2017-03-31
2017S001982    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia                                 ,Friday,3,10,19,Afternoon,1,0,1,2,2.164884,41.392165,2017,2017-03-10
2017S007972    ,Eixample,la Dreta de l'Eixample,Pau Claris / Consell de Cent                      ,Wednesday,9,27,9,Morning,1,0,1,1,2.167507,41.39244,2017,2017-09-27
2017S004009    ,Eixample,la Dreta de l'Eixample,Pau Claris / Consell de Cent                      ,Saturday,5,6,12,Morning,2,0,2,2,2.167507,41.39244,2017,2017-05-06
2017S007138    ,Eixample,la Dreta de l'Eixample,Aragó / Sant Joan                                 ,Wednesday,8,23,12,Morning,1,0,1,2,2.172037,41.397542,2017,2017-08-23
2017S000478    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES                                ,Wednesday,1,18,12,Morning,2,0,2,1,2.174381,41.393681,2017,2017-01-18
2017S009036    ,Eixample,la Dreta de l'Eixample,Sant Pere                                         ,Thursday,11,2,7,Morning,1,0,1,2,2.178932,41.391109,2017,2017-11-02
2017S005119    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Sunday,6,11,19,Afternoon,1,0,1,1,2.17103,41.387632,2017,2017-06-11
2017S008228    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Thursday,10,5,17,Afternoon,1,0,1,2,2.168423,41.387644,2017,2017-10-05
2017S009607    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Sunday,11,19,5,Night,0,0,0,1,2.167643,41.389528,2017,2017-11-19
2017S000450    ,Eixample,la Dreta de l'Eixample,CONSELL DE CENT / Balmes                          ,Tuesday,1,17,12,Morning,1,0,1,2,2.163,41.389045,2017,2017-01-17
2017S003725    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Gràcia                          ,Wednesday,4,26,18,Afternoon,1,0,1,3,2.165956,41.391288,2017,2017-04-26
2017S003135    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Wednesday,4,5,7,Morning,0,0,0,1,2.16909,41.388359,2017,2017-04-05
2017S000368    ,Eixample,la Dreta de l'Eixample,PL TETUAN / Pg Sant Joan                          ,Saturday,1,14,14,Afternoon,1,0,1,2,2.176807,41.393927,2017,2017-01-14
2017S004034    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Girona                          ,Sunday,5,7,3,Night,1,0,1,2,2.17091,41.394996,2017,2017-05-07
2017S007199    ,Eixample,la Dreta de l'Eixample,Urquinaona                                        ,Sunday,8,27,14,Afternoon,1,0,1,2,2.173762,41.389558,2017,2017-08-27
2017S009821    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Saturday,11,25,14,Afternoon,1,0,1,1,2.169508,41.390021,2017,2017-11-25
2017S007698    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Balmes                          ,Sunday,9,17,15,Afternoon,1,0,1,2,2.163,41.389045,2017,2017-09-17
